index,Democrat,Republican,Ambigious,ideology_score,ideology_score_flw,party,news_count,politicians_flw_count,worldview_alignment
743567552,3,7,5,0.33333333333333304,0.192338168569471,Democrat,3.0,41,0.3
1032771647739179008,1,11,2,0.6666666666666661,0.712927001534701,Republican,3.0,20,0.9166666666666666
2310911365,2,10,3,0.59375,0.6967220121713961,Republican,8.0,9,0.8333333333333334
3129062834,6,6,3,0.326086956521739,0.20233260273068202,Democrat,23.0,21,0.5
49162956,0,4,8,0.833333333333333,0.6982014818247261,Republican,6.0,21,1.0
49651032,0,5,8,0.9634146341463411,0.719336758297704,Republican,82.0,63,1.0
244195653,1,6,8,0.875,0.6899706594345371,Republican,30.0,11,0.8571428571428571
36703948,0,8,4,0.578125,0.739094520677259,Republican,16.0,5,1.0
1188142310254665728,0,4,7,0.9523809523809521,0.615848652348979,Republican,63.0,27,1.0
3549168737,1,7,5,0.875,0.642679457701632,Republican,6.0,8,0.875
15034212,5,7,4,0.125,0.208531164401864,Democrat,2.0,31,0.4166666666666667
882385777669402624,0,12,4,0.5,0.7766478713427131,Republican,2.0,4,0.0
110887083,0,3,9,0.5,0.60040631882951,Republican,7.0,3,0.0
2223466072,0,6,6,0.75,0.7420980501901371,Republican,4.0,16,1.0
2298110221,10,6,5,0.16666666666666602,0.23027597616290002,Democrat,3.0,35,0.625
154683344,2,7,4,0.8782051282051281,0.6949769675227511,Republican,39.0,12,0.7777777777777778
1033098401095794688,1,6,7,0.765151515151515,0.681022288520393,Republican,33.0,1,0.8571428571428571
1423625456,0,7,4,0.895833333333333,0.7046652057020151,Republican,12.0,26,1.0
597655526,1,5,8,0.9166666666666661,0.721964029719777,Republican,3.0,54,0.8333333333333334
28692434,6,5,5,0.25,0.184833711960029,Democrat,16.0,34,0.5454545454545454
10669662,1,4,8,0.5434782608695651,0.696480483459834,Republican,23.0,17,0.8
29728444,6,8,2,0.33333333333333304,0.172228257544306,Democrat,12.0,7,0.42857142857142855
2158660900,0,5,7,0.875,0.7102526120762841,Republican,2.0,20,1.0
41132216,0,6,5,0.8571428571428571,0.7323595203016531,Republican,7.0,14,1.0
2183027762,1,8,6,0.75,0.72756086987664,Republican,1.0,14,0.8888888888888888
49915676,1,5,6,0.8125,,Republican,12.0,,0.8333333333333334
374749281,0,0,11,0.9375,0.7009118221991021,Republican,148.0,4,0.5
64926382,0,2,10,0.91317365269461,,Republican,167.0,,1.0
2164331704,3,7,2,0.375,,Democrat,4.0,,0.3
25106650,0,11,2,0.8437500000000001,0.7504720904459351,Republican,24.0,45,1.0
816969554010271744,1,3,9,0.8,0.787682703386797,Republican,15.0,16,0.75
302996908,2,5,5,0.8078947368421051,0.750743834914504,Republican,285.0,28,0.7142857142857143
2227381410,1,3,16,0.384615384615384,0.083278059379223,Democrat,13.0,4,0.25
16138353,4,4,8,0.17,0.22477238844209602,Democrat,25.0,12,0.5
2978679177,8,4,7,0.1875,0.269995485091439,Democrat,4.0,1,0.6666666666666666
804186761324859392,1,6,6,1.0,0.746590084692193,Republican,3.0,7,0.8571428571428571
17685262,5,6,3,0.30000000000000004,0.20010412182262002,Democrat,5.0,19,0.45454545454545453
4819919523,9,8,3,0.1,0.17777246613407902,Democrat,5.0,45,0.5294117647058824
993790604,0,6,6,0.6517857142857141,0.5839633318595521,Republican,28.0,5,1.0
961305779671306241,0,15,0,,,,,,1.0
213107125,8,4,5,0.25,0.234670886330081,Democrat,12.0,17,0.6666666666666666
636434377,1,6,6,0.861111111111111,0.7370123096698301,Republican,9.0,16,0.8571428571428571
1096150916,0,9,6,0.8250000000000001,,Republican,10.0,,1.0
1615396364,1,7,5,0.763157894736842,0.7132778492625761,Republican,19.0,41,0.875
11187462,0,1,11,1.0,0.717542783553045,Republican,3.0,19,1.0
35022755,0,2,9,0.928571428571428,0.6190548201587871,Republican,7.0,3,1.0
99133948,6,4,6,0.30000000000000004,0.191134432550425,Democrat,10.0,85,0.6
939985344,5,6,4,0.5,0.197080449291051,Republican,1.0,14,0.45454545454545453
2378639923,2,7,7,0.8095238095238091,0.684181966173476,Republican,21.0,8,0.7777777777777778
75360516,7,7,3,0.16666666666666602,0.18939406298488,Democrat,3.0,12,0.5
2945720283,0,5,9,0.9166666666666661,0.660386620353107,Republican,21.0,2,1.0
52324060,0,10,4,0.583333333333333,0.589761278291768,Republican,3.0,1,1.0
822603005551853568,6,4,2,0.25,0.19353434741108702,Democrat,2.0,10,0.6
213970535,0,0,11,0.912280701754385,0.6213933764149681,Republican,57.0,17,0.5
18716282,3,7,11,0.8103448275862061,0.647501654237807,Republican,29.0,4,0.7
3392626155,2,8,7,0.8,0.7770460086873451,Republican,20.0,8,0.8
3469695221,0,11,7,0.6071428571428571,0.726995346976903,Republican,7.0,11,1.0
835542244224532480,3,9,16,0.708333333333333,0.770532020806943,Republican,6.0,22,0.75
4329183075,2,6,8,0.833333333333333,0.6543429293505041,Republican,9.0,7,0.75
112591442,0,21,0,0.0,,Democrat,1.0,,0.0
283649290,0,16,1,0.7916666666666661,0.702371190466595,Republican,30.0,15,1.0
25207454,0,1,15,0.386363636363636,0.243472934645023,Democrat,11.0,26,0.0
738710158176571392,1,4,11,0.595238095238095,0.7347642080384661,Republican,21.0,15,0.8
275591429,1,9,6,0.8214285714285711,0.72962317811938,Republican,7.0,15,0.9
480096802,0,10,9,0.75,0.7494348724052361,Republican,1.0,19,1.0
372410276,2,4,12,0.8437500000000001,0.7354750546316571,Republican,8.0,12,0.6666666666666666
28836104,0,9,6,0.925,0.770606468962286,Republican,10.0,27,1.0
15735034,2,1,12,0.875,0.692274552543174,Republican,30.0,49,0.3333333333333333
4766281718,1,9,20,0.6964285714285711,0.7661464849935601,Republican,14.0,7,0.9
41320715,0,6,14,0.866666666666666,0.6831537056523881,Republican,15.0,18,1.0
2218702320,3,11,3,0.10185185185185101,0.18100263575845302,Democrat,27.0,21,0.21428571428571427
1564235275,0,5,10,0.7746478873239431,0.652697937725622,Republican,71.0,6,1.0
20211954,1,7,11,0.855633802816901,0.6853868295148281,Republican,71.0,9,0.875
22202242,11,4,18,0.21428571428571402,0.11917695705801501,Democrat,7.0,5,0.7333333333333333
854421691291770880,1,6,7,0.85,,Republican,5.0,,0.8571428571428571
157132570,0,3,21,0.6906976744186041,0.8327729830775971,Republican,215.0,2,1.0
20438322,4,14,4,0.895833333333333,0.669245161870453,Republican,12.0,7,0.7777777777777778
197237293,3,12,7,0.25,0.35811088535482505,Democrat,15.0,4,0.2
24532988,1,11,7,0.8250000000000001,0.755489162550653,Republican,10.0,28,0.9166666666666666
107980048,2,16,8,0.9791666666666661,0.748527898253968,Republican,108.0,6,0.8888888888888888
2688427028,1,6,10,0.660714285714285,0.6348683608663861,Republican,14.0,2,0.8571428571428571
309205240,1,9,11,0.846774193548387,0.7151403189791,Republican,31.0,12,0.9
812423737895243776,0,8,10,0.642857142857142,0.6988013113434091,Republican,7.0,87,1.0
2868154422,0,4,11,0.9428571428571421,0.762388588461793,Republican,35.0,12,1.0
1017570618,1,5,11,0.8382352941176471,0.6979811590003671,Republican,34.0,16,0.8333333333333334
128078347,5,11,1,0.125,0.21641255148735403,Democrat,6.0,8,0.3125
301007596,1,2,16,0.9558823529411761,0.7207337053962131,Republican,17.0,34,0.6666666666666666
40044347,1,9,14,0.8541666666666661,0.723277491973857,Republican,12.0,18,0.9
22621383,10,6,8,0.15,0.1786764613198,Democrat,5.0,5,0.625
74210820,0,8,9,0.65,0.6974995978952331,Republican,15.0,38,1.0
26413056,4,9,8,0.833333333333333,0.738070979973099,Republican,63.0,27,0.6923076923076923
40934887,5,15,8,0.833333333333333,0.529968702091005,Republican,3.0,224,0.75
2496738702,0,3,10,0.895348837209302,0.7102581318883461,Republican,43.0,15,1.0
147594996,1,13,4,0.833333333333333,0.707637349799351,Republican,15.0,5,0.9285714285714286
1024515667,0,5,13,0.9166666666666661,0.788791487990911,Republican,15.0,10,1.0
783473635336024064,0,10,7,0.939903846153846,0.7619062986014491,Republican,312.0,27,1.0
151304629,1,8,19,0.9977168949771691,0.797410571479777,Republican,219.0,9,0.8888888888888888
1339348616,12,8,7,0.25,0.20107479580710103,Democrat,5.0,37,0.6
4363642168,0,2,12,0.8625,0.55174996498451,Republican,60.0,14,1.0
120543342,12,13,7,0.25,0.183505594443289,Democrat,1.0,5,0.48
169947789,2,9,9,0.45454545454545403,0.767162896890462,Democrat,11.0,24,0.18181818181818182
3387501879,0,5,15,0.8653846153846151,0.7315570553626191,Republican,13.0,21,1.0
17250787,2,15,7,0.8214285714285711,0.714982953942875,Republican,21.0,27,0.8823529411764706
526561129,2,18,6,0.9166666666666661,0.763750327451126,Republican,3.0,5,0.9
825567351789801473,0,6,9,,,,,,1.0
177316469,0,13,13,0.85,0.589761278291768,Republican,15.0,1,1.0
258357550,1,9,6,0.8235294117647051,,Republican,17.0,,0.9
175828319,6,3,28,0.89,0.347677838201474,Republican,25.0,2,0.3333333333333333
1483101144,0,1,22,0.685185185185185,0.273911458562736,Republican,27.0,10,1.0
628028580,11,5,9,0.16666666666666602,0.21356379245304902,Democrat,9.0,10,0.6875
725765159189368832,0,0,12,0.25,,Democrat,69.0,,0.5
29355039,1,7,11,0.75,0.743829416060594,Republican,3.0,16,0.875
358536349,1,7,12,0.75,0.744951826969338,Republican,9.0,12,0.875
1635436039,1,12,14,1.0,0.7530526937930561,Republican,4.0,17,0.9230769230769231
816364246384537601,1,1,12,,,,,,0.5
1308093876,1,6,11,0.75,,Republican,5.0,,0.8571428571428571
21929250,5,24,4,0.0,0.156724016168015,Democrat,3.0,14,0.1724137931034483
709722556312330240,2,58,0,,0.5,,,2,0.9666666666666667
549643946,2,11,6,0.7840909090909091,0.7283041864355561,Republican,22.0,21,0.8461538461538461
1177491776,0,3,16,0.991071428571428,0.7715724278104821,Republican,140.0,1,1.0
126523005,6,19,7,0.75,0.7108965072372471,Republican,11.0,18,0.76
193406552,1,6,9,0.9189189189189191,0.67283390617588,Republican,37.0,5,0.8571428571428571
996507080386166784,2,4,9,0.833333333333333,0.7299515792065321,Republican,9.0,41,0.6666666666666666
311599942,1,10,6,0.733870967741935,0.778384847002573,Republican,31.0,8,0.9090909090909091
585143406,2,8,11,0.9375,0.7259766863325421,Republican,20.0,15,0.8
16208276,2,7,12,0.926470588235294,0.6554975022769971,Republican,17.0,56,0.7777777777777778
82709001,0,10,9,0.7321428571428571,,Republican,14.0,,1.0
129308833,1,9,6,0.805555555555555,0.673148188222019,Republican,9.0,17,0.9
735616354498269184,3,9,6,0.833333333333333,0.7812019768113111,Republican,18.0,32,0.75
2302317949,0,5,15,0.704545454545454,0.855931315770296,Republican,11.0,4,1.0
54769979,7,21,23,0.917168674698795,0.692364608490824,Republican,166.0,5,0.75
921621636,0,0,16,0.71590909090909,0.7805100882471481,Republican,22.0,6,0.5
49203495,0,12,11,1.0,0.751911581578052,Republican,7.0,7,1.0
855661340458921984,0,0,221,,,,,,0.5
1213665213423050753,0,1,13,,,,,,1.0
831680442109665280,0,33,0,0.5,,Republican,6.0,,0.0
15543780,2,6,12,0.8269230769230761,0.718736859510215,Republican,13.0,33,0.75
257268909,11,9,3,0.23076923076923,0.237571223960532,Democrat,13.0,35,0.55
385714905,6,4,7,0.0,0.27928953494784203,Democrat,2.0,32,0.6
2447804871,0,6,8,0.8636363636363631,0.8168451641623441,Republican,11.0,2,1.0
850449662,0,14,3,0.892857142857142,0.71097070578812,Republican,14.0,59,1.0
190298265,0,0,14,0.5,0.0,Republican,2.0,1,0.5
87337413,2,7,10,1.0,0.734447143581994,Republican,9.0,6,0.7777777777777778
55306603,5,0,24,0.0,0.143043875963517,Democrat,2.0,13,1.0
1655985096,2,18,4,0.5750000000000001,0.752314513587471,Republican,10.0,15,0.9
51199864,0,0,18,0.8,,Republican,15.0,,0.5
108709348,0,1,14,0.40625000000000006,0.697993870554063,Democrat,32.0,9,0.0
24763312,3,20,12,0.892857142857142,0.7352532597370031,Republican,21.0,28,0.8695652173913043
4428678875,0,3,10,0.8125,0.7306352969266341,Republican,4.0,27,1.0
82126521,0,10,7,0.65,0.7367416187005881,Republican,5.0,17,1.0
82336885,3,4,10,0.9375,0.712202954555287,Republican,12.0,2,0.5714285714285714
2411388420,1,4,14,0.785714285714285,0.719889426576357,Republican,14.0,23,0.8
41764070,2,16,11,0.75,0.664219810802222,Republican,1.0,19,0.8888888888888888
1166649668,1,10,8,0.772058823529411,0.696230282651041,Republican,34.0,27,0.9090909090909091
124216784,7,7,3,0.291666666666666,0.18832642440138,Democrat,6.0,15,0.5
737503514,0,5,12,0.777777777777777,0.8034290786894991,Republican,18.0,4,1.0
815746218,1,8,10,0.8552631578947361,0.7053344179723181,Republican,19.0,35,0.8888888888888888
706912192,1,14,13,0.892857142857142,0.5993724596263721,Republican,7.0,12,0.9333333333333333
297136512,2,14,12,0.785714285714285,0.7001945915262701,Republican,7.0,17,0.875
612687229,2,4,9,0.6944444444444441,0.737729293288604,Republican,9.0,4,0.6666666666666666
2367482564,1,7,9,,0.7204649137340531,,,16,0.875
61114329,0,0,16,0.30927835051546304,,Democrat,97.0,,0.5
772961908580376576,0,8,6,0.5,0.718424389102397,Republican,2.0,33,0.0
3202132869,1,8,10,0.8690476190476191,0.734305882463251,Republican,21.0,11,0.8888888888888888
2465390648,3,9,9,0.8125,0.552779612651497,Republican,12.0,2,0.75
3219716572,0,12,4,0.861111111111111,,Republican,18.0,,1.0
1584082321,0,9,8,0.9166666666666661,0.759253996148867,Republican,6.0,9,1.0
36092722,0,1,18,0.8262711864406781,,Republican,59.0,,1.0
2279890250,0,11,7,0.75,0.751502876113452,Republican,12.0,35,1.0
14730894,16,8,2,0.798076923076923,0.55315620446385,Republican,26.0,208,0.3333333333333333
2551132087,2,3,12,0.74074074074074,,Republican,162.0,,0.6
4831744874,0,11,7,0.9,0.6833594899820811,Republican,10.0,12,1.0
17468708,1,9,9,0.8522727272727271,0.733134012492747,Republican,22.0,20,0.9
2384488976,2,8,8,0.7142857142857141,0.6844094469942461,Republican,7.0,25,0.8
767717787494146048,0,5,12,0.8293413173652691,0.662125149195509,Republican,167.0,7,1.0
299221890,3,12,7,0.9313725490196071,0.620922910197909,Republican,51.0,11,0.8
22460413,2,7,10,0.7916666666666661,0.689652341548024,Republican,12.0,63,0.7777777777777778
528551765,2,10,8,0.8581081081081081,0.7645594345323871,Republican,37.0,21,0.8333333333333334
54695115,5,6,9,0.645833333333333,0.713668292939576,Republican,12.0,20,0.5454545454545454
900787868,0,3,12,0.625,0.727836355126484,Republican,6.0,7,1.0
3132849372,0,10,8,0.764705882352941,0.706186127223086,Republican,17.0,26,1.0
145898728,2,6,9,,,,,,0.75
1644209239,2,8,13,0.886363636363636,0.7317671927588381,Republican,11.0,44,0.8
2429384909,0,11,7,0.875,0.736208588870179,Republican,16.0,20,1.0
51560842,1,7,31,0.766666666666666,0.7146444192597731,Republican,30.0,15,0.875
412350904,5,8,7,0.14,0.17703566799407702,Democrat,25.0,32,0.38461538461538464
17053385,1,11,7,0.75,0.660792727867721,Republican,7.0,9,0.9166666666666666
816002124903542784,4,27,0,0.25,,Democrat,1000.0,,0.12903225806451613
2387053584,0,0,12,0.6875,,Republican,16.0,,0.5
860789563,1,11,16,0.8475609756097561,0.7053120185838521,Republican,41.0,9,0.9166666666666666
758059782628601857,0,13,7,,,,,,1.0
863827532,6,3,9,0.25,0.28142494915056004,Democrat,11.0,21,0.6666666666666666
1165852526,1,5,12,0.28619909502262403,,Democrat,221.0,,0.16666666666666666
355773679,2,7,8,0.5,0.7175190235931971,Republican,4.0,26,0.2222222222222222
1666703028,5,8,8,0.30357142857142805,0.24165432099340703,Democrat,14.0,42,0.38461538461538464
95939629,0,12,4,0.785714285714285,0.718008056334274,Republican,14.0,24,1.0
830152026453577728,4,49,1,,,,,,0.9245283018867925
37808851,1,10,17,1.0,0.715429819713114,Republican,11.0,51,0.9090909090909091
2285755814,0,9,6,0.897916666666666,0.7039861263977101,Republican,120.0,8,1.0
3246202988,0,7,11,0.7916666666666661,0.691314952541581,Republican,6.0,38,1.0
740823238318673920,1,5,9,0.65,0.686166569806674,Republican,10.0,13,0.8333333333333334
2339677490,1,10,6,0.861111111111111,0.6140037840012971,Republican,9.0,2,0.9090909090909091
1398759560,0,14,2,0.25,0.20980599021019003,Democrat,99.0,10,0.0
49787717,0,7,13,0.8392857142857141,0.7061298718104321,Republican,28.0,137,1.0
701132077522092032,2,11,7,0.8571428571428571,0.7456951376170531,Republican,7.0,34,0.8461538461538461
3151755016,0,11,8,0.625,0.756689082199405,Republican,4.0,28,1.0
8252122,4,6,9,0.22916666666666602,0.18704348345041102,Democrat,24.0,38,0.4
79219229,0,8,9,0.9,0.789092148985803,Republican,5.0,8,1.0
33573497,3,10,4,0.19736842105263103,0.21099206615573102,Democrat,19.0,22,0.23076923076923078
522800798,0,15,12,0.975,0.715452564209454,Republican,10.0,18,1.0
27256698,4,7,9,0.75,0.6509888633621681,Republican,14.0,56,0.6363636363636364
439198830,13,3,8,0.138888888888888,0.112910879350975,Democrat,9.0,3,0.8125
823238652637675528,3,65,2,,,,,,0.9558823529411765
462500565,6,10,2,0.24038461538461503,0.19319540701134003,Democrat,26.0,12,0.375
4798430575,1,9,8,0.833333333333333,0.751249986215993,Republican,6.0,22,0.9
368457168,0,13,5,1.0,0.6248689021631361,Republican,1.0,12,1.0
286339422,94,0,0,,0.144759847732355,,,2,0.0
209943596,2,7,11,0.18055555555555503,0.17491290579521002,Democrat,18.0,17,0.2222222222222222
514784284,2,25,13,0.861111111111111,0.741662528390855,Republican,9.0,22,0.9259259259259259
237805566,0,4,10,0.875,0.7400886024018241,Republican,2.0,10,1.0
91882544,0,9,8,0.6388888888888881,0.708292443076582,Republican,9.0,133,1.0
1123332794,2,11,6,0.8125,,Republican,12.0,,0.8461538461538461
2314296877,1,9,8,0.875,0.6418137353752721,Republican,18.0,36,0.9
60152472,0,1,18,0.7000000000000001,0.719976586450194,Republican,10.0,13,1.0
30877153,1,10,6,0.9,0.704868685265833,Republican,10.0,19,0.9090909090909091
45548742,5,11,7,0.14285714285714202,0.18629997992482603,Democrat,14.0,14,0.3125
56527445,0,0,12,,,,,,0.5
23283910,4,8,9,0.125,0.20954852092817003,Democrat,2.0,70,0.3333333333333333
142046601,2,11,21,0.75,0.694843812458771,Republican,31.0,17,0.8461538461538461
800097221517537280,1,2,9,0.833333333333333,0.7097978111208021,Republican,6.0,14,0.6666666666666666
838040322668179456,0,2,10,0.875,,Republican,8.0,,1.0
792552378163720192,0,8,7,0.9500000000000001,0.697139138523309,Republican,5.0,22,1.0
1013615852,0,6,7,0.7812500000000001,0.66797220799192,Republican,16.0,9,1.0
1546460323,0,8,23,0.875,0.7066522062919041,Republican,18.0,28,1.0
762014822,0,11,6,0.85,0.7527692392987241,Republican,20.0,17,1.0
216537631,1,9,9,0.82258064516129,0.702536332552887,Republican,31.0,11,0.9
25766145,3,10,3,0.36328125,0.255902004906581,Democrat,64.0,16,0.23076923076923078
503589294,1,6,10,0.925925925925925,0.720122986511682,Republican,27.0,45,0.8571428571428571
843756246,2,5,9,0.8382352941176471,0.6783406481931871,Republican,17.0,43,0.7142857142857143
2497479302,0,6,15,0.8404255319148931,0.8981420737819341,Republican,94.0,2,1.0
791089180461916160,2,12,8,0.8690476190476191,0.7434805710632091,Republican,42.0,40,0.8571428571428571
960993253863645184,2,5,8,0.9192307692307691,,Republican,195.0,,0.7142857142857143
70013531,1,13,10,0.625,0.728035264422848,Republican,2.0,41,0.9285714285714286
807634700,4,9,6,0.706521739130434,0.66332548376651,Republican,23.0,50,0.6923076923076923
782302230196215809,0,0,47,,,,,,0.5
2282596667,5,18,4,0.8676470588235291,0.6863256186833051,Republican,17.0,8,0.782608695652174
778258438925279232,1,8,8,0.59375,0.6436870088592741,Republican,8.0,5,0.8888888888888888
18444706,2,10,11,0.75,0.6907372823937711,Republican,2.0,7,0.8333333333333334
49226489,2,4,17,0.927777777777777,0.719832587670986,Republican,45.0,16,0.6666666666666666
248705110,4,6,6,0.25,0.24955477168332402,Democrat,5.0,19,0.4
600390782,4,7,10,0.8382352941176471,0.7236370180087961,Republican,17.0,8,0.6363636363636364
71457472,0,7,9,0.708333333333333,0.710058409772096,Republican,6.0,64,1.0
621233186,1,6,8,0.8869047619047611,0.7116226428268301,Republican,42.0,7,0.8571428571428571
25554266,3,5,14,0.25,0.153854402197335,Democrat,1.0,9,0.375
19046999,2,8,13,0.8,0.7278763379224441,Republican,10.0,12,0.8
968740237,1,9,10,0.75,0.6328186511532631,Republican,3.0,13,0.9
32346061,0,1,18,0.416666666666666,0.685588383416862,Democrat,3.0,6,0.0
151958864,0,13,8,0.815366972477064,,Republican,218.0,,1.0
188922842,9,8,3,0.30000000000000004,0.230633051834348,Democrat,5.0,48,0.5294117647058824
124557619,0,8,9,0.6818181818181811,0.632863689886452,Republican,22.0,8,1.0
1921960099,0,12,4,0.6666666666666661,0.784029814003209,Republican,3.0,23,1.0
630582915,3,7,5,0.15384615384615302,0.22438456555581202,Democrat,13.0,36,0.3
159299531,4,19,7,0.35714285714285704,0.22806449660104403,Democrat,14.0,34,0.17391304347826086
175472734,32,825,0,,,,,,0.9626604434072346
17790700,6,9,2,0.3125,0.179621091671187,Democrat,4.0,54,0.4
2220360391,7,7,8,0.2,0.210751088128414,Democrat,10.0,41,0.5
760605390405009408,1,7,5,0.9500000000000001,,Republican,5.0,,0.875
285918059,16,3,10,,0.18047153811118602,,,32,0.15789473684210525
36429394,2,10,16,0.8250000000000001,0.701410754326753,Republican,10.0,69,0.8333333333333334
