index,Democrat,Republican,Ambigious,i_score,party
857312989,0,9,1,0.892857142857142,Republican
936322597,5,2,5,0.208333333333333,Democrat
379143820,2,4,6,0.263888888888888,Democrat
131309640,5,5,2,,
3310062995,5,2,8,0.25,Democrat
25328528,8,1,6,,
626669911,4,4,3,0.161764705882352,Democrat
301344655,0,5,5,0.875,Republican
147398785,3,3,6,0.17143175416171103,Democrat
27139896,0,6,4,0.85,Republican
154203408,4,5,3,,
151971243,5,1,5,0.375,Democrat
873976707790757888,3,6,3,0.8529411764705881,Republican
31992478,4,4,3,0.208333333333333,Democrat
4774818432,2,2,6,0.08333333333333301,Democrat
350533556,7,1,3,0.25,Democrat
816955502240366593,0,7,3,,
35731436,4,4,3,0.25,Democrat
275343068,4,3,6,,
1704551816,0,5,5,,
3392602445,5,3,3,0.30357142857142805,Democrat
22976398,3,6,3,0.208333333333333,Democrat
293158668,0,7,3,0.9038461538461531,Republican
825173070788825088,4,3,4,0.14285714285714202,Democrat
1123784533,7,0,6,0.25,Democrat
48226261,0,5,5,,
59620227,4,2,6,0.30000000000000004,Democrat
33343578,3,3,5,0.23076923076923,Democrat
1084657648077746177,0,7,3,,
2829268825,0,7,3,0.625,Republican
559431547,3,3,5,0.16666666666666602,Democrat
24852236,3,6,3,0.278846153846153,Democrat
228527938,5,4,4,0.25,Democrat
2816881013,0,6,4,0.65,Republican
200099296,6,2,3,0.125,Democrat
30762779,5,2,5,0.25,Democrat
17219965,2,4,5,0.08333333333333301,Democrat
140040894,3,4,4,0.36111111111111105,Democrat
1058756852,1,1,8,,
975608364469174272,1,6,3,,
748857018681847808,0,9,1,0.5625,Republican
250771952,0,5,6,0.7205882352941171,Republican
703004962587025408,9,2,9,0.09375000000000001,Democrat
370958515,0,9,3,0.75,Republican
3421080459,0,10,0,,
968729916,0,8,3,,
239100558,0,8,2,0.7282608695652171,Republican
3242016476,0,2,8,0.875,Republican
2409247416,6,5,1,0.11363636363636301,Democrat
1393647000,3,6,5,,
282368875,0,9,1,,
2872328833,3,4,4,0.208333333333333,Democrat
617779636,5,3,2,0.17857142857142802,Democrat
4491571639,4,3,4,0.28571428571428503,Democrat
820999478698278912,4,6,1,0.22222222222222202,Democrat
826889252487168001,3,2,6,,
1154442039519584256,0,6,4,0.9833333333333331,Republican
1279292274,4,7,4,0.10714285714285701,Democrat
293745266,0,4,8,,
750742488,3,6,3,0.11842105263157801,Democrat
36198042,2,5,4,0.324324324324324,Democrat
44022997,1,5,6,0.925,Republican
3328298343,10,3,3,0.125,Democrat
916642734697566211,2,5,5,,
813094566,1,4,5,,
329954688,0,3,7,,
904351926636077056,9,1,7,0.375,Democrat
807946172,2,4,4,0.17857142857142802,Democrat
1966075729,4,3,8,,
1353556963,5,4,1,,
14545235,4,1,7,0.28571428571428503,Democrat
229664713,5,1,6,0.20588235294117602,Democrat
176183991,4,1,7,0.25,Democrat
252410156,4,3,3,0.18181818181818102,Democrat
3233215825,1,7,3,0.828125,Republican
919280040868581376,2,6,3,0.875,Republican
253406593,5,1,9,0.305555555555555,Democrat
880979870918037505,0,5,5,,
786772983436017664,7,4,2,0.25,Democrat
21125765,5,3,3,0.196428571428571,Democrat
946736100,6,2,3,0.125,Democrat
384887339,5,3,5,0.3125,Democrat
67639458,0,8,3,0.892857142857142,Republican
705170343493816321,0,8,3,,
49825019,6,2,10,0.21428571428571402,Democrat
24017469,4,3,5,0.35000000000000003,Democrat
824559716173041664,1,9,1,,
324545318,6,6,3,0.3125,Democrat
250278263,3,2,5,0.27083333333333304,Democrat
119185021,5,4,4,0.204545454545454,Democrat
2916156838,9,1,4,,
818253774305329153,0,3,7,,
309321148,0,4,6,,
717424854337761281,7,2,3,,
967791,0,5,5,0.9444444444444441,Republican
337420543,10,3,1,0.25,Democrat
14829641,3,3,4,,
1274916860,0,4,6,0.928571428571428,Republican
28498887,1,5,4,0.5,Republican
880805284511395840,1,4,5,0.8214285714285711,Republican
43600111,3,3,6,0.11805555555555501,Democrat
2429333618,2,6,4,0.6354166666666661,Republican
975535190620618752,0,5,7,0.65625,Republican
231345959,7,3,5,0.22222222222222202,Democrat
24480241,5,2,4,0.30000000000000004,Democrat
16086967,2,0,10,0.126623376623376,Democrat
2961334916,5,2,4,,
3891625154,0,9,2,0.7272727272727271,Republican
389807611,8,4,3,0.16666666666666602,Democrat
17600742,8,4,1,0.25,Democrat
375267359,4,7,1,0.30147058823529405,Democrat
1120537310,11,2,3,0.1875,Democrat
827985983383666688,1,5,5,,
36645280,7,3,7,0.05,Democrat
3199649734,3,2,5,,
823238929310695430,0,4,6,,
1688409427,6,1,6,,
17078146,0,6,6,0.9375,Republican
4795699955,0,8,2,,
1937622385,7,2,4,0.22727272727272702,Democrat
48453899,3,5,3,,
289052217,2,2,6,,
45299024,1,5,4,0.75,Republican
45669053,2,2,8,,
818468177143365635,0,9,1,,
762424146,0,3,7,0.25806451612903203,Democrat
221998410,6,3,4,0.1875,Democrat
3084794619,5,0,7,0.204545454545454,Democrat
2855094439,2,4,6,0.611111111111111,Republican
119387157,2,5,3,0.3125,Democrat
3369281561,6,1,4,0.208333333333333,Democrat
899287083222749186,2,6,2,,
26742293,6,5,3,0.196428571428571,Democrat
238528202,1,2,7,,
17130878,5,2,4,0.22821760479004002,Democrat
2543990173,6,3,6,0.29779411764705804,Democrat
531981963,1,6,3,0.958333333333333,Republican
250433326,7,3,3,0.125,Democrat
715331368,7,3,3,0.4,Democrat
22700894,3,5,2,0.30769230769230704,Democrat
3286067275,5,1,4,0.15625,Democrat
175126116,5,3,3,,
80106520,4,4,2,0.23076923076923,Democrat
454012489,2,8,2,0.75,Republican
60777805,2,4,6,0.375,Democrat
268863644,6,5,2,,
19167813,5,1,8,0.28703703703703703,Democrat
2975468859,1,11,1,,
44503810,5,4,5,,
432067015,0,4,6,,
31460348,4,3,5,0.232142857142857,Democrat
2307346922,5,1,5,0.3125,Democrat
2562543396,5,3,11,0.11111111111111101,Democrat
785333460776824832,1,5,6,0.375,Democrat
274893674,2,0,12,,
232968723,8,1,5,0.15,Democrat
47670575,7,2,4,0.28571428571428503,Democrat
619677452,2,5,3,0.18421052631578902,Democrat
3323924169,5,5,1,0.16666666666666602,Democrat
3343850290,3,1,9,,
2787344094,0,5,5,0.65,Republican
58364383,4,6,4,0.325,Democrat
563248978,3,5,5,,
47457790,3,4,3,0.239478354223071,Democrat
409904467,6,3,5,0.208903176293208,Democrat
215393001,3,4,5,,
2584690218,0,8,4,0.875,Republican
1969367420,4,4,4,0.27083333333333304,Democrat
27566907,4,5,1,0.3125,Democrat
1365343928,4,3,3,0.291666666666666,Democrat
751496347073671168,2,5,3,0.7988095238095231,Republican
3094744772,1,5,4,0.785714285714285,Republican
2176353409,0,7,3,1.0,Republican
21067833,3,4,3,0.20238095238095202,Democrat
901240805888622592,3,6,1,0.21428571428571402,Democrat
122130825,3,5,4,0.25,Democrat
733008708590931968,0,8,2,0.8888888888888881,Republican
4474573283,0,8,3,0.5,Republican
18334887,7,5,2,0.1875,Democrat
910595489615241216,2,5,3,0.8125,Republican
2907740134,6,2,5,0.208333333333333,Democrat
2197814644,7,2,3,0.07142857142857101,Democrat
426861873,4,3,5,0.17647058823529402,Democrat
202862896,0,4,6,0.9090909090909091,Republican
14171399,2,6,5,0.1875,Democrat
277082990,3,2,5,0.14285714285714202,Democrat
326448522,0,7,3,,
899708686121132032,3,0,7,0.20370370370370303,Democrat
472471452,3,3,4,0.125,Democrat
3932633980,9,2,3,0.16666666666666602,Democrat
849472235068940290,3,6,5,,
103123025,4,5,2,0.28125,Democrat
794365474142306304,0,8,5,,
157086361,7,1,5,0.25,Democrat
191336198,2,6,4,0.125,Democrat
22569402,6,5,0,,
19164128,2,2,6,0.25,Democrat
332356421,4,6,2,0.28703703703703703,Democrat
94449679,3,6,5,0.25,Democrat
3231190148,0,5,5,0.8125,Republican
66140979,5,1,6,0.0,Democrat
258866308,4,2,5,0.25,Democrat
792114037,7,3,6,,
929815355538755584,5,1,5,0.17500000000000002,Democrat
466519303,1,6,3,0.00938566552901,Democrat
173179548,2,5,4,0.8636363636363631,Republican
2203864672,0,7,4,0.892857142857142,Republican
1126818066,1,5,4,0.4375,Democrat
203987842,12,1,3,0.36607142857142805,Democrat
330319375,3,4,6,,
1158967428530892800,0,2,8,0.7738095238095231,Republican
526552266,0,6,5,0.897058823529411,Republican
169608917,3,2,7,0.0,Democrat
2839070197,0,6,4,0.8888888888888881,Republican
239415572,10,1,3,0.30769230769230704,Democrat
175447321,0,6,5,0.7916666666666661,Republican
3670308194,4,5,1,,
782257610556715008,2,4,4,0.134615384615384,Democrat
14455829,3,6,2,0.291666666666666,Democrat
7395552,5,6,0,0.1875,Democrat
525995067,8,2,6,0.30000000000000004,Democrat
62370811,4,6,1,0.33333333333333304,Democrat
6246612,3,5,4,,
194939483,1,6,4,,
134681411,5,4,3,0.25,Democrat
173241044,4,5,1,0.25,Democrat
828060587238252544,4,3,3,0.1875,Democrat
60070879,6,2,4,0.2,Democrat
15909798,3,6,2,0.11764705882352901,Democrat
814154197893529601,5,3,3,,
30147737,4,3,4,,
252453863,3,6,2,,
2534620935,4,1,5,0.291666666666666,Democrat
586156562,2,11,2,0.8214285714285711,Republican
1089682070455140354,1,6,3,,
3275183166,0,8,2,0.8888888888888881,Republican
2227229240,2,5,3,0.5714285714285711,Republican
54608012,3,3,4,0.33333333333333304,Democrat
727649560621768704,1,3,7,1.0,Republican
387833246,2,5,3,1.0,Republican
1067581417977233409,1,6,3,,
601567734,6,2,4,0.14285714285714202,Democrat
99389216,6,5,1,,
817340547417440256,2,5,3,0.30000000000000004,Democrat
44294971,0,3,7,0.8690476190476191,Republican
330505527,5,3,5,0.125,Democrat
394823166,6,0,6,,
24362099,4,3,6,0.3125,Democrat
4879092777,4,4,4,0.223684210526315,Democrat
28425090,0,9,1,0.625,Republican
102526614,7,0,6,0.291666666666666,Democrat
27727171,2,7,1,0.375,Democrat
2553463716,2,4,5,0.2,Democrat
499208312,2,1,8,0.17857142857142802,Democrat
3307466000,2,4,4,0.875,Republican
3267492132,7,1,7,0.0,Democrat
21442654,3,2,9,0.261363636363636,Democrat
1151662237,0,7,3,0.8571428571428571,Republican
2789979122,4,2,6,0.21428571428571402,Democrat
2324680410,3,6,1,,
97740430,2,2,6,0.21875000000000003,Democrat
845103810,0,0,10,,
622881916,1,7,3,0.6944444444444441,Republican
2465788384,3,7,1,0.25,Democrat
173560378,5,2,5,0.3125,Democrat
813797291614212097,4,2,6,,
40319066,1,5,4,0.611111111111111,Republican
1003046954148851712,1,8,4,0.802631578947368,Republican
53960042,8,0,5,0.35714285714285704,Democrat
43523401,4,7,3,0.293478260869565,Democrat
885590817909334016,4,4,2,0.3125,Democrat
17101318,4,3,3,0.11904761904761901,Democrat
30362684,0,6,4,0.5,Republican
2653719618,8,2,4,0.375,Democrat
114237076,4,2,4,,
735186781574860800,2,3,7,,
532478924,0,5,5,0.805555555555555,Republican
23691238,2,5,4,0.277777777777777,Democrat
3507420497,2,4,4,0.75,Republican
764674569873399808,5,3,4,0.33333333333333304,Democrat
14986841,2,5,3,0.26315789473684204,Democrat
2297049146,11,4,6,0.277777777777777,Democrat
936732321318948864,0,8,3,0.895833333333333,Republican
350350754,2,6,2,0.267857142857142,Democrat
1060205483200536576,2,4,4,,
267781885,3,3,4,0.689516129032258,Republican
20959681,5,4,3,0.30000000000000004,Democrat
4160890222,0,7,6,0.8875000000000001,Republican
21684052,4,6,2,0.25,Democrat
395325331,0,8,4,0.833333333333333,Republican
100621165,4,4,2,0.25,Democrat
819703443858292741,0,6,5,,
2184731075,2,3,6,,
1152381547,4,3,4,0.2,Democrat
83374478,1,8,2,,
38352241,2,6,3,0.25,Democrat
4310873297,0,5,5,0.9489247311827951,Republican
149167987,3,3,5,,
719366482904293376,1,7,3,,
1331260475246407680,0,3,7,0.8888888888888881,Republican
785304399149051905,0,8,2,,
272590468,7,1,6,0.223684210526315,Democrat
37562267,3,3,5,0.25,Democrat
18169133,8,2,5,0.222503850373707,Democrat
4300791,4,3,3,0.17857142857142802,Democrat
67374822,7,6,2,0.0,Democrat
1076061605169790976,3,4,6,0.25,Democrat
890422317255405570,2,7,2,,
16670314,7,3,2,0.25,Democrat
1710339504,8,4,5,0.22529938498294402,Democrat
17399006,1,5,4,0.8625,Republican
711026379630968832,1,6,4,,
3698378292,7,2,1,0.0,Democrat
170363033,2,6,4,0.8125,Republican
268653902,1,6,3,0.875,Republican
2990458997,6,4,3,0.375,Democrat
16505174,7,3,4,0.208333333333333,Democrat
369883591,5,4,2,,
16271640,3,5,4,0.208333333333333,Democrat
907106054,3,5,3,0.33333333333333304,Democrat
180975662,1,4,5,0.829545454545454,Republican
1902614089,4,4,2,0.277777777777777,Democrat
18723692,1,8,3,0.712962962962962,Republican
45439205,3,3,4,,
388371887,2,6,2,0.25,Democrat
19842520,3,4,3,0.194444444444444,Democrat
21041505,0,6,6,0.16666666666666602,Democrat
67424644,0,7,4,0.8289473684210521,Republican
314262117,2,6,5,0.204545454545454,Democrat
3224970997,2,2,6,0.464285714285714,Democrat
34468095,7,3,4,0.291666666666666,Democrat
2891250889,4,4,4,0.25,Democrat
564012190,5,3,4,,
1955120395,4,4,7,0.21428571428571402,Democrat
3327601,7,2,3,0.28571428571428503,Democrat
2493602402,1,5,5,0.763491725531097,Republican
3108829436,1,6,3,0.611111111111111,Republican
42269675,6,3,5,0.23611111111111102,Democrat
134953989,1,1,12,0.133928571428571,Democrat
18203961,1,7,2,0.7916666666666661,Republican
1473062702,0,0,15,,
635660359,6,4,2,0.2,Democrat
813903738653937664,3,7,1,,
2343406190,0,9,2,0.8250000000000001,Republican
1069743331,6,4,3,0.305555555555555,Democrat
19614210,3,11,1,,
3681354315,6,1,7,0.28125,Democrat
1615667894,0,7,3,0.708333333333333,Republican
146090259,4,5,1,0.291666666666666,Democrat
70101580,6,4,4,0.206521739130434,Democrat
448510429,3,7,0,,
792085470356369408,3,4,3,,
929859427,11,3,2,0.21428571428571402,Democrat
911685427316260864,1,5,4,,
16114443,0,4,6,,
855723979,6,5,5,0.171875,Democrat
11814542,4,3,5,0.0,Democrat
2479993004,9,5,2,0.21875000000000003,Democrat
2579327835,4,0,10,0.5,Republican
118068803,2,6,2,0.8541666666666661,Republican
826471571174862849,1,3,6,,
1024502700,5,1,7,0.035714285714285005,Democrat
547282056,1,5,4,0.636223144355171,Republican
1082878003,2,1,7,0.9375,Republican
281531315,7,3,6,0.5,Republican
23086816,4,3,5,0.25,Democrat
441063848,1,10,3,0.6875,Republican
1096422408,4,2,4,,
32385613,3,2,6,0.08333333333333301,Democrat
714916630472445952,1,7,2,0.8571428571428571,Republican
894740180942204930,3,3,4,,
33688428,6,4,5,0.25,Democrat
51239076,1,3,6,0.7394710442981971,Republican
722239380534857728,1,4,5,0.25,Democrat
14640845,4,4,3,0.25,Democrat
1382466372,0,6,5,,
82439559,1,7,3,0.59090909090909,Republican
40576503,4,4,2,0.10087719298245601,Democrat
539919464,1,8,2,,
98041495,4,3,3,0.383333333333333,Democrat
164355380,1,5,4,0.785714285714285,Republican
838247034406768640,1,5,4,0.8,Republican
49635798,2,3,5,0.375,Democrat
918972356164505600,0,7,3,,
54919904,1,7,2,,
130934748,5,3,4,0.30000000000000004,Democrat
1181311519,1,8,2,0.8437500000000001,Republican
116516029,6,3,7,0.25,Democrat
57795576,2,4,6,0.0,Democrat
609286279,2,1,8,0.375,Democrat
608578778,5,3,2,,
551514827,15,1,6,0.225,Democrat
49478693,4,3,5,0.16666666666666602,Democrat
1577931409,4,5,4,0.277777777777777,Democrat
238439699,6,3,2,0.15,Democrat
2206169672,4,5,2,0.2,Democrat
3433805194,0,5,6,0.807692307692307,Republican
4849115746,2,6,2,0.16666666666666602,Democrat
2448257148,1,4,5,0.854838709677419,Republican
229275863,1,5,4,0.75,Republican
263468245,3,7,2,0.42857142857142805,Democrat
2175232365,4,6,2,0.25,Democrat
1365587635,5,3,3,0.28125,Democrat
3189979417,0,6,4,0.875,Republican
168728215,7,4,3,0.170289693674953,Democrat
4759653793,5,2,3,0.2,Democrat
634167760,5,4,2,0.33333333333333304,Democrat
49814519,3,5,3,0.33333333333333304,Democrat
26029963,5,4,3,,
1070048755,2,2,6,,
956821364,3,0,10,0.291666666666666,Democrat
35253573,3,3,4,0.191139986548714,Democrat
932013242,5,2,5,0.25,Democrat
24733638,4,6,0,,
918505133478240256,1,7,2,0.725,Republican
2395478365,2,0,8,0.25,Democrat
1260104497,0,9,1,0.884615384615384,Republican
226983997,7,3,5,,
239434203,0,8,3,,
261056955,0,5,5,0.7756410256410251,Republican
59427578,5,3,6,0.17857142857142802,Democrat
2308789219,1,2,7,0.777777777777777,Republican
406557352,2,3,5,0.21250000000000002,Democrat
22219257,3,2,6,0.055555555555555004,Democrat
20550804,6,7,2,,
1343004120,3,4,4,0.125,Democrat
827325385905893377,4,5,5,,
15684309,3,9,1,0.25,Democrat
2369860849,3,3,6,0.25,Democrat
780140744803774464,4,5,1,,
409095055,0,6,4,0.7321428571428571,Republican
898840692,0,5,6,0.9090909090909091,Republican
131311703,1,6,4,,
374656490,3,6,2,0.15,Democrat
465490127,1,8,1,,
489613134,6,4,3,0.194444444444444,Democrat
4197818238,0,5,6,0.6911764705882351,Republican
775056888744390656,0,7,4,0.75,Republican
2688464587,4,4,2,,
4269581115,4,6,1,0.25,Democrat
50184628,7,3,2,0.30000000000000004,Democrat
828725792704229376,1,4,5,0.75,Republican
35080097,0,6,4,,
1041814437525475328,2,3,6,0.75,Republican
17409753,7,4,3,0.30000000000000004,Democrat
2812468130,0,8,3,0.75,Republican
1323467023,2,4,7,,
19119887,4,0,6,0.25,Democrat
28921012,2,3,7,0.41071428571428503,Democrat
398489941,4,5,8,0.1875,Democrat
621331406,6,1,4,0.30434782608695604,Democrat
2699618569,3,7,0,0.2734375,Democrat
17471611,6,1,7,0.25,Democrat
3019640594,3,5,2,0.20588235294117602,Democrat
61328563,2,3,5,,
560678254,6,4,4,,
366669747,5,5,5,0.30000000000000004,Democrat
26015017,1,5,5,,
67038496,3,1,6,0.1875,Democrat
35562108,5,2,5,0.225,Democrat
2333492985,5,3,6,0.30000000000000004,Democrat
719166043,2,6,2,0.46875000000000006,Democrat
1107700245931134982,0,6,4,,
2828338758,3,2,5,0.3125,Democrat
4345828366,1,5,8,,
1144147326,5,3,3,0.23076923076923,Democrat
913111458,2,7,3,0.25,Democrat
611436066,1,7,5,0.8166666666666661,Republican
42020119,2,4,4,,
280759844,5,4,5,0.16164396430049002,Democrat
964890033906900993,0,7,4,,
758059702555176960,5,3,9,0.1875,Democrat
2162067130,8,3,1,0.25,Democrat
891410219116441604,1,9,1,,
770785015609163776,2,4,5,0.171052631578947,Democrat
28177123,2,4,5,,
783429663506870273,5,4,6,,
31473986,2,2,8,0.25,Democrat
3971934912,9,4,3,0.259251117817906,Democrat
45767935,6,5,1,0.321428571428571,Democrat
824817700232888320,4,2,6,0.21753246753246702,Democrat
321364399,7,4,4,,
541100867,2,7,1,0.16666666666666602,Democrat
879086671,1,6,3,0.785714285714285,Republican
3260535361,4,3,4,0.2,Democrat
1009583972135956481,1,7,4,,
66760442,0,8,4,0.8125,Republican
1071940794,4,4,2,0.291666666666666,Democrat
1909152644,0,8,4,0.727775496353794,Republican
33049448,1,5,4,0.295454545454545,Democrat
798639990,7,5,3,0.375,Democrat
909192676423208961,0,7,5,,
911688626,0,6,4,0.688995215311004,Republican
2288908067,2,3,5,,
4424388879,5,4,4,0.21428571428571402,Democrat
32921811,3,3,4,,
860652751,3,5,3,0.1875,Democrat
380718732,4,4,6,,
2966070514,3,2,6,,
411607075,1,9,2,0.818181818181818,Republican
17122083,7,4,5,0.1875,Democrat
17664447,3,6,1,0.26587301587301504,Democrat
303817344,4,4,2,0.277777777777777,Democrat
2458935073,1,5,5,0.275,Democrat
1155547268,5,1,6,,
211893377,4,5,3,0.25,Democrat
24076261,6,4,6,0.25,Democrat
1029345484589228032,2,7,1,0.9375,Republican
124248479,6,4,2,,
19843008,1,6,3,0.7000000000000001,Republican
626459576,2,3,11,0.211538461538461,Democrat
520126881,3,6,2,0.125,Democrat
742061292345798656,1,6,4,0.16666666666666602,Democrat
131949054,3,2,6,0.2,Democrat
924401029,0,6,4,1.0,Republican
794674421847891968,3,4,3,0.28125,Democrat
1124112729739071490,0,5,5,,
23276931,4,3,3,0.125,Democrat
740985096,8,2,6,0.33333333333333304,Democrat
25304023,2,6,3,0.25,Democrat
917902064,4,2,4,,
801641586,8,2,4,0.25,Democrat
803744364123996162,1,9,0,,
1950626646,9,0,8,0.125,Democrat
1638246511,9,3,1,0.25,Democrat
408074656,6,5,2,0.25,Democrat
22631720,3,6,2,,
30039899,3,4,5,0.15,Democrat
47430092,0,5,5,0.807692307692307,Republican
3020762819,2,1,7,,
750224880625283072,3,2,8,0.1,Democrat
199503660,4,4,3,,
88749392,3,6,1,0.097222222222222,Democrat
2899789000,1,4,5,,
24466497,0,6,4,0.7913793103448271,Republican
390278440,3,1,6,,
882742893437480960,1,7,3,0.7352941176470581,Republican
7088762,0,3,7,0.8375,Republican
964840188626292737,5,3,2,,
519088982,0,6,4,,
1290304043412328448,0,3,7,0.9821428571428571,Republican
1963000321,4,4,3,0.2,Democrat
787097621127057408,1,3,6,,
160332876,5,4,3,0.14285714285714202,Democrat
17095872,5,4,1,0.18333333333333302,Democrat
708032183634530304,3,5,2,0.26339285714285704,Democrat
15549900,7,3,7,0.22916666666666602,Democrat
576890397,7,2,6,0.1875,Democrat
17971108,1,3,7,0.196428571428571,Democrat
1092671672,4,1,7,0.043103448275862,Democrat
327404086,3,1,8,,
2724559574,6,2,7,0.260869565217391,Democrat
447305344,3,4,5,0.265625,Democrat
2821075253,4,0,7,0.25,Democrat
2734304898,10,0,2,0.17045454545454503,Democrat
824397700099559424,1,8,3,0.5,Republican
4728810611,1,5,4,0.8125,Republican
52383936,4,0,14,0.416666666666666,Democrat
637449762,7,1,5,0.19827586206896503,Democrat
1337022570,4,3,4,0.5,Republican
528205127,1,7,3,0.47222222222222204,Democrat
46559315,5,4,3,,
2934419535,5,4,2,,
23568006,3,8,1,0.208333333333333,Democrat
22282147,8,4,3,0.33333333333333304,Democrat
17104546,6,2,5,0.277777777777777,Democrat
770525916,6,3,3,0.159090909090909,Democrat
826954999972425728,0,8,5,0.8529411764705881,Republican
3154530712,2,2,6,0.16666666666666602,Democrat
16440115,3,5,2,,
145768413,4,2,5,0.23885433995779,Democrat
829833866399608832,10,3,2,0.5,Republican
